split,anchor,same,different
train,data/TAMPAR/test/base/id_28_20230523_172152.jpg,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/base/id_10_20230523_172748.jpg
train,data/TAMPAR/test/base/id_28_20230523_172152.jpg,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/floor/id_25_20230523_191855.jpg
train,data/TAMPAR/test/base/id_28_20230523_172152.jpg,data/TAMPAR/test/floor/id_28_20230524_095824.jpg,data/TAMPAR/test/base/id_25_20230523_172614.jpg
train,data/TAMPAR/test/base/id_28_20230523_172152.jpg,data/TAMPAR/test/floor/id_28_20230524_095828.jpg,data/TAMPAR/test/base/id_11_20230523_171452.jpg
train,data/TAMPAR/test/base/id_28_20230523_172152.jpg,data/TAMPAR/test/stairs/id_28_20230524_105014.jpg,data/TAMPAR/test/floor/id_25_20230524_100537.jpg
train,data/TAMPAR/test/base/id_28_20230523_172152.jpg,data/TAMPAR/test/stairs/id_28_20230524_105017.jpg,data/TAMPAR/test/base/id_23_20230523_172815.jpg
train,data/TAMPAR/test/base/id_28_20230523_172152.jpg,data/TAMPAR/test/stairs/id_28_20230524_105024.jpg,data/TAMPAR/test/floor/id_11_20230523_191357.jpg
train,data/TAMPAR/test/base/id_28_20230523_172152.jpg,data/TAMPAR/test/stairs/id_28_20230524_105027.jpg,data/TAMPAR/test/base/id_26_20230523_172250.jpg
train,data/TAMPAR/test/base/id_28_20230523_172152.jpg,data/TAMPAR/test/table/id_28_20230523_190013.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102606.jpg
train,data/TAMPAR/test/base/id_28_20230523_172152.jpg,data/TAMPAR/test/table/id_28_20230523_190016.jpg,data/TAMPAR/test/base/id_23_20230523_172819.jpg
train,data/TAMPAR/test/base/id_28_20230523_172152.jpg,data/TAMPAR/test/table/id_28_20230523_190023.jpg,data/TAMPAR/test/cubblestone/id_10_20230524_102505.jpg
train,data/TAMPAR/test/base/id_28_20230523_172152.jpg,data/TAMPAR/test/table/id_28_20230523_190031.jpg,data/TAMPAR/test/base/id_18_20230523_171737.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/floor/id_18_20230524_095857.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/cubblestone/id_11_20230524_102947.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/stairs/id_13_20230524_103741.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/cubblestone/id_29_20230524_101722.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/base/id_19_20230523_172924.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/base/id_15_20230523_171906.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/floor/id_11_20230523_191321.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/stairs/id_14_20230524_105101.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/base/id_13_20230523_172000.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/floor/id_28_20230524_095824.jpg,data/TAMPAR/test/base/id_23_20230523_172832.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/floor/id_28_20230524_095828.jpg,data/TAMPAR/test/stairs/id_29_20230524_104056.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/stairs/id_28_20230524_105014.jpg,data/TAMPAR/test/cubblestone/id_11_20230524_102947.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/stairs/id_28_20230524_105017.jpg,data/TAMPAR/test/floor/id_26_20230524_101110.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/stairs/id_28_20230524_105024.jpg,data/TAMPAR/test/table/id_19_20230523_190205.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/stairs/id_28_20230524_105027.jpg,data/TAMPAR/test/base/id_11_20230523_171456.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/table/id_28_20230523_190013.jpg,data/TAMPAR/test/base/id_25_20230523_172605.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/table/id_28_20230523_190016.jpg,data/TAMPAR/test/stairs/id_10_20230524_104524.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/table/id_28_20230523_190023.jpg,data/TAMPAR/test/base/id_21_20230523_171814.jpg
train,data/TAMPAR/test/base/id_28_20230523_172155.jpg,data/TAMPAR/test/table/id_28_20230523_190031.jpg,data/TAMPAR/test/stairs/id_10_20230524_104524.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/table/id_13_20230523_185304.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/base/id_25_20230523_172559.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/cubblestone/id_16_20230524_101627.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/base/id_18_20230523_171722.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/table/id_15_20230523_185431.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/table/id_11_20230523_185934.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/base/id_17_20230523_171416.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/table/id_18_20230523_185619.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/floor/id_28_20230524_095824.jpg,data/TAMPAR/test/base/id_14_20230523_172517.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/floor/id_28_20230524_095828.jpg,data/TAMPAR/test/base/id_23_20230523_172819.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/stairs/id_28_20230524_105014.jpg,data/TAMPAR/test/table/id_21_20230523_185004.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/stairs/id_28_20230524_105017.jpg,data/TAMPAR/test/base/id_26_20230523_172238.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/stairs/id_28_20230524_105024.jpg,data/TAMPAR/test/floor/id_29_20230523_191802.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/stairs/id_28_20230524_105027.jpg,data/TAMPAR/test/cubblestone/id_21_20230524_102541.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/table/id_28_20230523_190013.jpg,data/TAMPAR/test/stairs/id_19_20230524_103854.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/table/id_28_20230523_190016.jpg,data/TAMPAR/test/base/id_20_20230523_172432.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/table/id_28_20230523_190023.jpg,data/TAMPAR/test/table/id_15_20230523_185449.jpg
train,data/TAMPAR/test/base/id_28_20230523_172201.jpg,data/TAMPAR/test/table/id_28_20230523_190031.jpg,data/TAMPAR/test/base/id_29_20230523_171305.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/floor/id_14_20230523_191152.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/stairs/id_20_20230524_105147.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/base/id_23_20230523_172824.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/base/id_10_20230523_172737.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/base/id_20_20230523_172403.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/table/id_17_20230523_185149.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/base/id_21_20230523_171814.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/floor/id_28_20230524_095824.jpg,data/TAMPAR/test/base/id_15_20230523_171917.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/floor/id_28_20230524_095828.jpg,data/TAMPAR/test/base/id_21_20230523_171806.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/stairs/id_28_20230524_105014.jpg,data/TAMPAR/test/base/id_20_20230523_172429.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/stairs/id_28_20230524_105017.jpg,data/TAMPAR/test/cubblestone/id_26_20230524_102904.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/stairs/id_28_20230524_105024.jpg,data/TAMPAR/test/base/id_19_20230523_172950.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/stairs/id_28_20230524_105027.jpg,data/TAMPAR/test/cubblestone/id_19_20230524_102754.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/table/id_28_20230523_190013.jpg,data/TAMPAR/test/base/id_13_20230523_172000.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/table/id_28_20230523_190016.jpg,data/TAMPAR/test/floor/id_11_20230523_191321.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/table/id_28_20230523_190023.jpg,data/TAMPAR/test/cubblestone/id_14_20230524_102008.jpg
train,data/TAMPAR/test/base/id_28_20230523_172205.jpg,data/TAMPAR/test/table/id_28_20230523_190031.jpg,data/TAMPAR/test/table/id_17_20230523_185157.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/table/id_17_20230523_185157.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/base/id_23_20230523_172828.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/stairs/id_29_20230524_104056.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/table/id_11_20230523_185954.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/base/id_14_20230523_172519.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/floor/id_25_20230523_191855.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/floor/id_28_20230524_095824.jpg,data/TAMPAR/test/base/id_16_20230523_172113.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/floor/id_28_20230524_095828.jpg,data/TAMPAR/test/base/id_23_20230523_172850.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/stairs/id_28_20230524_105014.jpg,data/TAMPAR/test/cubblestone/id_17_20230524_102218.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/stairs/id_28_20230524_105017.jpg,data/TAMPAR/test/base/id_15_20230523_171917.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/stairs/id_28_20230524_105024.jpg,data/TAMPAR/test/floor/id_25_20230524_100537.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/stairs/id_28_20230524_105027.jpg,data/TAMPAR/test/floor/id_15_20230523_190729.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/table/id_28_20230523_190013.jpg,data/TAMPAR/test/stairs/id_21_20230524_104741.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/table/id_28_20230523_190016.jpg,data/TAMPAR/test/base/id_18_20230523_171728.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/table/id_28_20230523_190023.jpg,data/TAMPAR/test/carpet/id_05_20230523_155809.jpg
train,data/TAMPAR/test/base/id_28_20230523_172209.jpg,data/TAMPAR/test/table/id_28_20230523_190031.jpg,data/TAMPAR/test/floor/id_16_20230524_100625.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/table/id_11_20230523_185954.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/table/id_25_20230523_185701.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/base/id_19_20230523_172942.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/cubblestone/id_10_20230524_102512.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/cubblestone/id_13_20230524_102435.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/floor/id_28_20230524_095824.jpg,data/TAMPAR/test/stairs/id_16_20230524_104216.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/floor/id_28_20230524_095828.jpg,data/TAMPAR/test/stairs/id_12_20230524_103642.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/stairs/id_28_20230524_105014.jpg,data/TAMPAR/test/cubblestone/id_26_20230524_102843.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/stairs/id_28_20230524_105017.jpg,data/TAMPAR/test/cubblestone/id_12_20230524_102103.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/stairs/id_28_20230524_105024.jpg,data/TAMPAR/test/cubblestone/id_14_20230524_101945.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/stairs/id_28_20230524_105027.jpg,data/TAMPAR/test/floor/id_15_20230524_095953.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/table/id_28_20230523_190013.jpg,data/TAMPAR/test/cubblestone/id_25_20230524_102044.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/table/id_28_20230523_190016.jpg,data/TAMPAR/test/base/id_26_20230523_172241.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/table/id_28_20230523_190023.jpg,data/TAMPAR/test/cubblestone/id_16_20230524_101637.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102146.jpg,data/TAMPAR/test/table/id_28_20230523_190031.jpg,data/TAMPAR/test/cubblestone/id_10_20230524_102501.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/cubblestone/id_20_20230524_102636.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/table/id_11_20230523_185927.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/table/id_12_20230523_185353.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/floor/id_13_20230524_100340.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/floor/id_28_20230524_095824.jpg,data/TAMPAR/test/stairs/id_11_20230524_104421.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/floor/id_28_20230524_095828.jpg,data/TAMPAR/test/cubblestone/id_17_20230524_102229.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/stairs/id_28_20230524_105014.jpg,data/TAMPAR/test/table/id_12_20230523_185359.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/stairs/id_28_20230524_105017.jpg,data/TAMPAR/test/table/id_12_20230523_185356.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/stairs/id_28_20230524_105024.jpg,data/TAMPAR/test/base/id_26_20230523_172241.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/stairs/id_28_20230524_105027.jpg,data/TAMPAR/test/base/id_20_20230523_172415.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/table/id_28_20230523_190013.jpg,data/TAMPAR/test/base/id_12_20230523_171555.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/table/id_28_20230523_190016.jpg,data/TAMPAR/test/cubblestone/id_29_20230524_101718.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/table/id_28_20230523_190023.jpg,data/TAMPAR/test/base/id_20_20230523_172356.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102153.jpg,data/TAMPAR/test/table/id_28_20230523_190031.jpg,data/TAMPAR/test/table/id_29_20230523_185214.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/base/id_20_20230523_172411.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/stairs/id_14_20230524_105101.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/cubblestone/id_17_20230524_102242.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/floor/id_28_20230524_095824.jpg,data/TAMPAR/test/cubblestone/id_16_20230524_101627.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/floor/id_28_20230524_095828.jpg,data/TAMPAR/test/cubblestone/id_26_20230524_102904.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/stairs/id_28_20230524_105014.jpg,data/TAMPAR/test/floor/id_23_20230523_191645.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/stairs/id_28_20230524_105017.jpg,data/TAMPAR/test/cubblestone/id_11_20230524_102955.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/stairs/id_28_20230524_105024.jpg,data/TAMPAR/test/base/id_23_20230523_172819.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/stairs/id_28_20230524_105027.jpg,data/TAMPAR/test/cubblestone/id_14_20230524_102005.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/table/id_28_20230523_190013.jpg,data/TAMPAR/test/stairs/id_12_20230524_103650.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/table/id_28_20230523_190016.jpg,data/TAMPAR/test/floor/id_19_20230523_191557.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/table/id_28_20230523_190023.jpg,data/TAMPAR/test/base/id_16_20230523_172049.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102159.jpg,data/TAMPAR/test/table/id_28_20230523_190031.jpg,data/TAMPAR/test/stairs/id_16_20230524_104233.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/base/id_13_20230523_172017.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/floor/id_25_20230523_191855.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/floor/id_28_20230524_095824.jpg,data/TAMPAR/test/carpet/id_07_20230523_155506.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/floor/id_28_20230524_095828.jpg,data/TAMPAR/test/table/id_29_20230523_185211.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/stairs/id_28_20230524_105014.jpg,data/TAMPAR/test/stairs/id_19_20230524_103916.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/stairs/id_28_20230524_105017.jpg,data/TAMPAR/test/cubblestone/id_23_20230524_102707.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/stairs/id_28_20230524_105024.jpg,data/TAMPAR/test/stairs/id_15_20230524_104322.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/stairs/id_28_20230524_105027.jpg,data/TAMPAR/test/cubblestone/id_15_20230524_101917.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/table/id_28_20230523_190013.jpg,data/TAMPAR/test/cubblestone/id_20_20230524_102647.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/table/id_28_20230523_190016.jpg,data/TAMPAR/test/base/id_14_20230523_172505.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/table/id_28_20230523_190023.jpg,data/TAMPAR/test/floor/id_10_20230523_192025.jpg
train,data/TAMPAR/test/cubblestone/id_28_20230524_102206.jpg,data/TAMPAR/test/table/id_28_20230523_190031.jpg,data/TAMPAR/test/cubblestone/id_13_20230524_102411.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/stairs/id_23_20230524_103821.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/floor/id_28_20230524_095824.jpg,data/TAMPAR/test/floor/id_13_20230523_191736.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/floor/id_28_20230524_095828.jpg,data/TAMPAR/test/cubblestone/id_17_20230524_102218.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/stairs/id_28_20230524_105014.jpg,data/TAMPAR/test/floor/id_14_20230524_100420.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/stairs/id_28_20230524_105017.jpg,data/TAMPAR/test/cubblestone/id_16_20230524_101637.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/stairs/id_28_20230524_105024.jpg,data/TAMPAR/test/base/id_25_20230523_172550.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/stairs/id_28_20230524_105027.jpg,data/TAMPAR/test/stairs/id_13_20230524_103738.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/table/id_28_20230523_190013.jpg,data/TAMPAR/test/stairs/id_10_20230524_104512.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/table/id_28_20230523_190016.jpg,data/TAMPAR/test/base/id_21_20230523_171814.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/table/id_28_20230523_190023.jpg,data/TAMPAR/test/stairs/id_19_20230524_103849.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190619.jpg,data/TAMPAR/test/table/id_28_20230523_190031.jpg,data/TAMPAR/test/base/id_14_20230523_172517.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/floor/id_28_20230524_095824.jpg,data/TAMPAR/test/base/id_12_20230523_171545.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/floor/id_28_20230524_095828.jpg,data/TAMPAR/test/stairs/id_17_20230524_104036.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/stairs/id_28_20230524_105014.jpg,data/TAMPAR/test/cubblestone/id_10_20230524_102505.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/stairs/id_28_20230524_105017.jpg,data/TAMPAR/test/base/id_13_20230523_172023.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/stairs/id_28_20230524_105024.jpg,data/TAMPAR/test/table/id_10_20230523_185517.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/stairs/id_28_20230524_105027.jpg,data/TAMPAR/test/cubblestone/id_10_20230524_102505.jpg
train,data/TAMPAR/test/floor/id_28_20230523_190627.jpg,data/TAMPAR/test/table/id_28_20230523_190013.jpg,data/TAMPAR/test/table/id_12_20230523_185359.jpg
